label	id
positive	1230506588940767234
neutral	1100327336774434816
neutral	1200262161232203777
neutral	1129145446360862726
negative	1128187133057949696
positive	1159587755934003200
neutral	1231647024392679425
positive	1227992861636841473
neutral	1222840206555897858
negative	1158381989881212929
positive	1221942488644014080
neutral	1192514388189745153
negative	1226131878157176832
negative	1154092109907091456
negative	1222219232773132288
positive	1102451011447328769
negative	1135606276946386945
negative	1222284295475290112
neutral	1224025852377169920
negative	1133925120765042689
neutral	1221930743946809344
negative	1223329692595322880
neutral	1176205197686632449
neutral	1132769128392069121
negative	1223313030135668736
positive	1196555566962880512
neutral	1224386093732257792
neutral	1174550251702587393
neutral	1232604690346414081
positive	1090291551505473541
negative	1222298525326770176
neutral	1221716021083561990
positive	1139152653231960064
neutral	1231489305123659778
negative	1226472692980822017
negative	1223504983405944832
negative	1222301202291007488
negative	1223394453039140864
neutral	1226598839030816768
negative	1229721967126814720
neutral	1230189647839387649
neutral	1134235654366420992
positive	1188358223969042433
positive	1229816239637159936
neutral	1229446215021953024
neutral	1222757353348423680
positive	1224114226681110528
neutral	1091770290860900352
neutral	1195796272248164355
neutral	1224332811236147201
neutral	1204529839404994560
negative	1231870385764872192
positive	1230150493256720385
neutral	1222386592355979264
neutral	1229785676608131072
neutral	1228302247617908736
positive	1222589289307025408
neutral	1195288937289396225
neutral	1231752709230952448
negative	1230667456030572545
negative	1222710563626680323
positive	1229774184353607683
negative	1193382328719958016
positive	1223251910586560513
positive	1221890574619295744
neutral	1226124211665719296
neutral	1114816495895425026
negative	1223375864441856000
positive	1226814833246556160
neutral	1220736374648836096
neutral	1224296671472832513
neutral	1159281827506315265
neutral	1230656740347326464
negative	1230034008815222784
positive	1230133282928578560
negative	1095713365379477504
negative	1223665470001180672
neutral	1152138646612520960
positive	1146386175252475905
negative	1107949799314092032
neutral	1204787353572634624
negative	1108415023976759296
neutral	1189578618646736896
negative	1228958387494252544
neutral	1090250619712094208
positive	1226268538484219904
negative	1229685580839165953
neutral	1114529413331333120
neutral	1230662008799928320
neutral	1230250003773493251
neutral	1231641138097983488
neutral	1223219299462131712
positive	1221696306160246785
negative	1224885860245655553
neutral	1195101300804837376
neutral	1224075137236000768
positive	1232339121328316423
neutral	1231292702114951168
positive	1224105858336022528
positive	1211214358006685696
positive	1231674343274446849
positive	1230136823340392448
positive	1142363867286294528
neutral	1224053510569889794
negative	1223585706922139651
neutral	1178555913239580672
neutral	1225946082825449474
negative	1232089922720423938
neutral	1137718025195532290
neutral	1226275652493619200
neutral	1146914338697031681
neutral	1225410945637330944
neutral	1221930588065738753
neutral	1222626581887107072
negative	1100988658931253248
neutral	1226042126745530369
neutral	1222392618086100992
positive	1226276481023672321
positive	1165064858569773056
neutral	1092538961774338049
negative	1223981771068452881
neutral	1222629226551050240
neutral	1223390819488555008
negative	1135553986558345216
positive	1224135413255876608
negative	1223471501728456704
neutral	1159142471646842880
negative	1223097325456953344
positive	1093032889212493825
neutral	1223299693125324800
negative	1223061970510848002
negative	1170831157472063488
neutral	1221936158810177536
neutral	1221606011515166720
positive	1221949934586327040
positive	1221900950861905921
neutral	1223017013343326216
negative	1230191715031691264
negative	1222200334875004928
negative	1127469561887039488
neutral	1228194480848691201
negative	1222728965716172802
neutral	1221924085791260672
neutral	1167078894190682112
neutral	1136583680909070336
negative	1228471153225863172
neutral	1224957133428383744
negative	1225053748516532226
negative	1222211757210591237
neutral	1230236591903399937
neutral	1109592054684893194
negative	1222204138005704704
neutral	1222576286092185600
negative	1221606968743337984
neutral	1184168969193840645
neutral	1184601749035900928
neutral	1162092711492640768
negative	1230429135543164930
positive	1221644958492504064
neutral	1221608510733127680
negative	1223099132270628864
positive	1103009718954573824
positive	1144297315043368960
neutral	1226895126498140162
positive	1227871649468305409
neutral	1223209309686980609
neutral	1221955029529063424
negative	1205550553549459456
negative	1229998251941617664
neutral	1226178285094064128
neutral	1110968486526881792
negative	1224026373070761985
negative	1226428838227456000
neutral	1166595837759295491
positive	1221890664704696321
neutral	1227316993440833538
positive	1228467426037133312
negative	1197791460315291648
neutral	1230550068694016001
positive	1172401839188242434
negative	1225196754536189952
neutral	1224075766821871616
negative	1231973077577158663
positive	1200503820263886848
neutral	1223679766332694529
negative	1149669878430744576
neutral	1103158323174653954
negative	1221538904202977280
neutral	1220741232936345600
negative	1222904409438523393
neutral	1222078344927141888
neutral	1226673799095103489
negative	1223442354742419457
neutral	1229840284630032385
negative	1135533929371504640
neutral	1171524711466946560
positive	1163371081085775873
neutral	1127020633970413568
negative	1222284944678051840
neutral	1191506132142919680
neutral	1223917014483394561
neutral	1151551054028427269
positive	1221942457861988352
negative	1223931747718565888
negative	1226917524924579841
neutral	1223537428910288902
neutral	1187750128758788099
negative	1224127844596486150
negative	1154369323923922944
negative	1223591684270972934
negative	1224121749421412357
neutral	1204023034228727808
positive	1093311883216670720
positive	1195218045536526336
neutral	1226433848478617601
positive	1223950401252347904
positive	1222623835330994176
negative	1228762278566088705
negative	1113960787020636161
neutral	1221610457242357760
neutral	1124401320167923714
positive	1223839473785397249
positive	1204193863159681024
positive	1113615688025817088
neutral	1181289038503796736
negative	1221341171256922112
neutral	1221615214040211459
neutral	1104837171326930946
negative	1222728784006172674
positive	1222897232011071492
neutral	1227671202170146816
neutral	1221932858928877568
neutral	1203254717222133760
neutral	1110721260458332160
positive	1154951581478993922
neutral	1228142122710204417
positive	1221938832532299776
positive	1232630078334521345
negative	1091478780005269505
neutral	1229820182215958529
negative	1230120299322052609
neutral	1223378976153927680
neutral	1225254356930318338
neutral	1147565169591103489
neutral	1225095215662256128
neutral	1170849927687282690
positive	1223282523863732225
positive	1232536043728932865
neutral	1222587709513924610
neutral	1221940293274042369
negative	1133761139639234564
negative	1113479981223510018
negative	1232201670551048193
negative	1223654963764768774
negative	1194732147434835968
positive	1228112635616473090
neutral	1228462366326755328
positive	1226111922233364481
positive	1230770187915255808
negative	1221922269506588673
positive	1228186104093790212
positive	1104607146644258816
neutral	1146966147629244421
neutral	1130637507714883585
neutral	1222542643802136577
positive	1230747375792033792
negative	1224307032934600704
negative	1221461825549668352
negative	1223590317489868801
negative	1228718573801082881
neutral	1133779412988641280
neutral	1171526560874033152
neutral	1157637790399651840
positive	1108631399320424449
negative	1186013762614157315
positive	1132906160883949568
neutral	1160192343204663300
neutral	1227158130720747520
negative	1226854874698199040
positive	1221888781437087745
negative	1230074385060573184
neutral	1222624517593321472
neutral	1221567006253518848
negative	1221539229580263429
negative	1181660989403611145
positive	1228321976848134144
negative	1140660367686873088
negative	1231508408592891905
negative	1106107260856647680
negative	1143286136271278080
neutral	1204859164440182785
neutral	1226524733505708032
neutral	1123925165581189122
negative	1140178776577331200
negative	1131516604401868800
neutral	1202334726218027009
negative	1226670980573036546
negative	1222944458116943872
positive	1224766316852252673
positive	1224130235714744325
neutral	1188924495756742662
positive	1142545266467360769
neutral	1105557899655430145
negative	1147470734874353664
neutral	1229453101607731201
neutral	1223611904922398722
negative	1230126920693682176
neutral	1221946915056771072
negative	1223320099274227713
negative	1224139397660073984
neutral	1230588706542755840
positive	1230479876282560512
negative	1108786114926702592
neutral	1232233544073842688
negative	1221937325086736386
neutral	1222583834228727808
negative	1222145876384276486
neutral	1226819348989382661
negative	1157929650695393280
neutral	1091857302624169984
positive	1222364170349314050
neutral	1224327399321538566
positive	1155670329886310400
positive	1231772600285585409
negative	1230637669098586112
neutral	1130152527943688193
neutral	1225822488069754880
neutral	1230045083338186752
negative	1156557530467725312
neutral	1177236520693977088
negative	1225487317114159104
negative	1230698882784518144
positive	1225045710149734402
positive	1142459900032798720
negative	1221931519733878784
positive	1226655134584856577
negative	1144870937264713728
neutral	1232697033036828672
positive	1228022500333764608
positive	1223985837676879875
neutral	1198123159137837057
negative	1230577609261670400
positive	1224087271370100736
neutral	1224079868817637376
neutral	1223047041359732737
neutral	1222556069127499776
neutral	1223272443487219712
neutral	1221608370773340160
positive	1232018599440613376
positive	1223711948010749953
negative	1186064044135981056
negative	1222618809162444800
neutral	1163941304922968066
